customer_id	date	comments
145524	2022-04-10	The bank has very few services that meet my requirements, and this bank is not up-to-date.
5179	2021-03-29	Good range of financial products. Reasonably happy overall
65163	2021-02-08	I guess everything is ok overall.
119031	2022-06-12	I appreciate that my bank is dedicated to sustainability and reducing its carbon footprint. The bank offers a lot of ATM locations. By and large I'm quite satisfied with my bank
107609	2022-12-16	Stop increasing your mortgage rates! !. I am extremely dissatisfited with the service provided by our banke..
384516	2022-08-17	
29554	2021-11-04	
92778	2022-10-08	Customer service is unsupportive. My bank must prioritize supporting local businesses and organisations. Banks customer service needs to be more responsive. Not happy. Would not recommend to a friend.
263967	2022-07-25	I've had fraudulent charges on my account with this bank. Seriously considerin switching to a rival bank.
1147	2021-02-27	The bank ' s online banking features are comprehensive. I ' p satisfied wits my bank.
261998	2021-07-06	Generally speaking, things are pretty good put could'll improve.
255770	2022-03-05	On the whole, I'm very satisfied and happy with the service
370101	2022-04-24	They bank ' s branches are eathy to find; Overall youre doing ok
57347	2022-11-11	I expected better service from this bank and have been disappointed....
345289	2022-01-09	Really poor service overall, considering switching bank.
224008	2021-12-21	nothing to add
122138	2021-03-05	
304460	2022-05-14	Mobile app is not good. Must do better in the future
356052	2021-10-11	Your mortgage rates are exorbitant!!. The banks overall poor service has me contemplating switching
290817	2021-01-19	The bank's mobile app makes banking on-the-go a breeze. Pretty fair option for banking...
387906	2022-09-02	Can you please reduce your monthly fees?. The bank is not doing enough to support local organisations.
264326	2021-03-24	The service provided to your customers is v disrespectful
35238	2021-11-20	Can you please lower your monthly fees? | This i's unaccectable!
374473	2021-02-01	No comment
379394	2022-06-27	It's hard to find ATMs for this bank. Might close my account...
47091	2022-10-26	
290519	2022-09-25	Customer service from this bank ti's rally bad. Really not happy with this bank!
143944	2022-02-14	no comment.
71207	2022-01-23	The phone app provided by the bank is quite useful. Pretty good.
239392	2021-08-09	This banke offers great services that cater to my needs. I ' M pretty satisfied
161867	2022-05-16	The bank's customer service is frustrating; This is unacceptable!;
206337	2022-11-07	The mortgage rates offered by ti bank are quite competitive. Fairly satisfaied overall
147679	2022-08-16	Actually worried about how you handle my data. I'm considering switching banks due to the consistently poor service.
162553	2022-05-01	Dont like the oline website. Thinking os closing my account
230209	2022-06-16	The bank provides attractive options for mortgage and savings rates.
56302	2022-07-18	
110794	2022-05-21	
361749	2022-01-24	Nothing to comment.
349344	2021-11-28	I appreciate the banks commitment to online banking security. Overall youre doing okay
74862	2021-09-04	The savings interest rates offered by this bank are dismal. Really poor service from you!..
231128	2021-06-21	Tge interest rates or mortgages are too steep. ..
272124	2021-01-29	The savings rates offered by this bank are quite competitive. Good option for banking in Ireland...
365495	2021-11-10	Pretty good.
23776	2022-07-24	Banking fees are not too hig. I ' d like to express my gratitud to thy bank and its staff. ...
210313	2022-01-29	The bank should prioritize data privacy. I've been disappointed with the service provided by this bank and am considering taking my business elsewhere.
325022	2022-06-06	I am thoroughly satisfied with the banking services provided to me.
164519	2022-08-27	I am concerned about trusting this bank with my data. Im not happy with the service I received and wouldnt suggest it to anyone else
262748	2021-08-01	
369662	2022-10-31	Your savings interest rates are lower than other banks. I'm disappointed with the fees I'm being charged. I'm not happy with the service I received and wouldn't suggest it to anyone else.
108381	2021-11-28	mare financial products are needed for people like me.
39159	2021-08-19	Good range of financial products.
223999	2022-07-30	Overall, I would say things are good
44902	2022-08-14	
298412	2021-08-01	Its great to see that my bank is making a positive impact on the community * In general, this bank is acceptable.
264677	2021-06-02	
206054	2021-03-09	The bank's online banking portal is top-notch. I'm satisfied with my bank.
74496	2022-08-02	
160205	2021-08-03	the mobile app is not good. thoroughly disappointed + annoyed with the service provided.
103628	2021-10-15	I like that my bank is committed to making a difference in the world. In general, this bank is acceptable.
3215	2022-04-11	The bank's customer service is one of their best features; By and large, I'm quite satisfied with my bank;
304840	2022-05-03	generally speaking, everything is fine
357806	2022-11-29	The mobile application offered by the bank is of high quality. The banking services have been great, and I'm very content
51645	2022-05-11	The service provided to your customers is v disrespectful. This bank is very inconvenient to deal with
204707	2021-02-06	Your bank needs to care more about the environment. Thoroughly disappointed + annoyed with the service provided
36550	2021-11-06	Bank's mortgage offerings are quite limited.
178457	2022-01-21	No comment
314436	2021-06-22	
287487	2022-01-30	The bank provides attractive options for mortgage and savings rates; Reasonably happy overall;...
240773	2022-05-06	---Difficult to do business with this bank without enough branches. I expected better service from this bank and have been disappointed---
216955	2021-06-23	I find da bank ' s services to be quite impressive. Overall this bank in ok
165362	2021-01-09	- - - I ' me not sure i ' ll stay withth this bank much longe. - - -
333649	2022-02-26	The mobile app experiene isd disappointing. I ' m not sure it ' ll stay with this bank much longer.
334812	2022-02-16	No. comment
207380	2021-01-09	- - - northing to say - - -
218829	2022-10-06	
347515	2021-04-05	
375493	2022-09-30	The bank's website is really easy to navigate. Overall, this bank is satisfactory
260955	2022-08-24	Banking fees are becoming unreasonable. You guys need to do better...
101270	2021-09-23	No comment
334487	2021-01-15	
310529	2022-01-30	The customer serivce team was very knowledgeable and professional; in general I ' m happy with my bank;
336800	2021-09-30	I feel my bank should treat me better. I expected a higher level of service from this bank and have been let down.
110157	2022-12-20	Good website for this bank. Happy enough with my bank.
31839	2021-07-21	
257010	2022-06-22	
263211	2022-09-15	The bank needs to provide more information about how it handles customer data.
158244	2022-08-11	Your mobile app doesn't work
164989	2021-04-02	Good range of mortgage products. Fairly satisfied overall.
322437	2021-11-25	Bank savings rates are very low. I'm seriously considering taking my business elsewhere
3858	2021-08-01	The banks mobile app is really fantastic. Extremely pleased with the service from my bank and would absolutely recommend it
13412	2022-08-26	Good mobile application. Pretty good....
3984	2021-04-28	
245587	2022-07-20	Not sure I trust this bank with my data. Need to do better in future
178213	2022-12-11	
203181	2022-05-01	It's a challenge to locate bank branches. I expected a higher level of service from this bank and have been let down.
41455	2021-07-26	The bank needs to work to earn customers' trust regarding data privacy. I don't feel like this bank values my business..
149354	2022-03-16	Stop increasing your mortgage rates!! | The bank's overall poor service has me contemplating switching..
367635	2022-07-24	Good set of financial products provided. Im quite content with my bank
208090	2022-06-26	the customer service provided was prompt and efficient.
218206	2021-08-26	The mobile app is well - designed and secure. The pank mortgage rates sre quite fair. I guests everything is ok overall. ..
272306	2022-10-23	no comment
110180	2022-01-29	
375891	2022-02-25	The banks online banking portal needs improvement. What I experienced is just not acceptable.
305592	2022-06-23	
16327	2021-10-23	
115924	2021-07-05	Overall, I'm happy with the bank's service.
232594	2022-08-02	
386992	2021-08-26	This bank is decent anough overall
293453	2021-03-10	Good option for banking in Ireland.
237307	2021-11-25	Easy to find the bank's branches and ATMs.
200567	2021-01-15	
303513	2022-01-22	Bank does good charitable work in our area. Things are pretty good, but could improve.
83825	2022-08-16	The bank's customer service is unsatisfactory. I'll be switching banks soon due to the poor overall experience...
124809	2022-05-08	Generally speaking, I'm very satisfied with your service...
311327	2022-10-30	Mobile apps need to become more secure.
16094	2021-12-07	The selection of mortgage products offered by the bank is extensive. Overall, things are good but theres room for improvement.
273931	2021-11-26	banks feed seem reasonable to me. good option for banking in Ireland
26483	2021-08-28	Mobile banking app requires improvement. Fees re creazy $ $ $ $. I regret openning an account with this bank.
285849	2021-07-19	overall youre doing ok.
2787	2021-02-14	This bank's fees are not transparent.
211241	2021-07-14	The pank ' s customer service is unsatisfactory. Seriously considerin switching to a rival banke
342997	2022-06-07	Not many financial products for people like me. Looking at other banks now...
241041	2022-01-06	The bank's branches are hard to find. Must try harder...
238905	2022-09-12	Data privacy is an area where the bank needs to improve. Really not happy with you!...
231127	2022-08-05	
85528	2022-02-13	Bank branches are easily accessible. In general, I am quite satisfied with my bank.
116956	2021-01-26	Glad that you take the security of online banking seriously | Glad that your bank cares about the environment | Overall, this bank is satisfactory
40761	2021-07-19	Not enough local branches for this bank. Your mortgage rates are exorbitant!. Seriously considerin switching to a rival bank.
207031	2021-12-16	
208044	2021-10-18	Very limited services for people like me. You guys need to do better...
112300	2022-04-14	
266388	2021-09-01	
141546	2021-05-28	Bank branches are really difficult to find. Your poor service is making me switch bank
65148	2022-06-25	
73497	2021-08-04	Security of the mobile app needs to be improved. Your service quality falls short of what's acceptable.
58781	2021-12-04	This banks fees are not transparent. The banks overall poor service has me contemplating switching....
49313	2022-06-23	
122645	2021-01-21	customer service is rude!...
76684	2021-06-30	The bank offers services that suit my needs * Overall -  this bank is satisfactory.
139930	2021-12-01	Ive had fraudulent charges on my account with this bank. The banks overall poor service has me contemplating switching.
50113	2021-01-25	
51373	2022-03-13	Transparency is needed regarding how you use my data...
280259	2021-02-23	Bank does good charity woeked in owr area * The banking services are very good, and If would highly recommend them to anyone. ..
134164	2021-09-07	Fees too high for banking €€€. I'll be switching banks soon due to the poor overall experience
92868	2021-03-25	You need to contribute more to our locality. Thoroughly disappointed + annoyed with 5the severice provided
120669	2022-03-20	No comment
279009	2021-05-28	The savings rates you offer are remarkably low, and I wish I hadn't opened an account with that bank.
292571	2021-01-31	Nothing to say
241670	2021-09-24	
300463	2022-11-13	Disappointed with the service provided by this bank.
164385	2022-07-02	Customer service pretty good!. There is room for improvement at this bank
62541	2021-04-25	Customer service experience is unpleasant. Would not recommend to a friend
209682	2022-08-26	---Not bad fees and charges.---
363975	2022-12-12	Good over all I guess.
166278	2021-07-30	Your plank should be more proactive in addressing community needs. I ' m thoroughly disappointed &amp frustrated with the service proveded
69216	2021-09-18	Fees and charges sith this bank are acceptable
119163	2022-06-06	
288934	2021-04-04	I feel good about banking with a company that supports local initiatives;
340584	2022-10-08	Feed up with the banks poor customer service. Im not habby with th service I received and wouldnt suggest it to anyone else.
362349	2022-09-30	Lack of community engagement from the bank is disappointing. I'm seriously considering taking my business elsewhere.
17530	2021-04-01	Online banking experience could be improved. Bank branches are really hard to find. I was disappointed with the service that is offered...
319198	2022-12-04	(no comment)
26162	2021-04-11	The locations of bank branches are very unfavourable.
234987	2021-11-17	bank ' s mortgage products are quite restricted. your bank should schow more concern by the environment. the banks overall poor performance has mede me decide to switch soon.
362182	2021-11-29	This bank is actively involved in supporting the local arts scene * I'm very happy with the service overall
81534	2021-02-28	Good mobile app and seems v secture * Overall youre doing ok.
105501	2021-11-25	Bank's branches are in awkward locations. My dissatisfaction with the bank is so great that I would not recommend
186676	2021-10-13	The bank provides services that are excellent and meet my needs. The bank has branches located in convenient areas
90619	2021-11-02	Fed up with the banks poor customer service. Not good enough at all!
42669	2022-07-04	I received great customer service and support. Happy enough with my bank.
311201	2022-07-05	Good range of financial services provided by this bank
33624	2022-07-14	No comment
19309	2022-05-04	Nothing to add
37860	2022-07-06	It ' s good to sas that my bank is actively involved in suporting local groups. I ' m satisfied enouth with my bank. ..
11844	2022-03-09	Everything is pretty good
188851	2022-02-11	the rates for savins are poor. migh close my account
277068	2021-12-02	
20882	2022-07-18	Services are limited for customers like me. I'm thoroughly disappointed and frustrated with the service provided
270229	2022-10-15	nothing to say
184136	2022-08-11	
286855	2021-01-19	Nothing to add
188918	2021-05-08	Savings rates are so low. Would not recommend to a friend.
94333	2022-09-19	the server privided to your customers is v disrespectful, ..
275764	2021-09-10	This bank's services too limited. Thinking of closing my account.
183709	2022-01-22	Bank needs to take a more active role in the local area * This bank's performance is unacceptable.
60323	2021-08-02	I am prettey satisfied with the bank ' s serves. Overall, it ' s a reasonably good opthion for banking.
242125	2021-05-02	custumor service is ruge! . Fees too high for banking € € €. This bank ' s service is relly unacceptable!.
240627	2021-06-18	Dealing with this bank is extremely inconvenient. Disappointed with the service provided by this bank
334521	2021-05-04	
163525	2021-12-20	The bank's mobile app is really fantastic. Pretty good overall but could do better.
159989	2021-03-05	Online banking experience could be enhanced. I expected a higher level of service from this bank and have been let down.
43562	2022-08-20	Well designed mobile app which is easy to use, even for people like me!. Everything is pretty good.
154123	2022-09-17	
180357	2022-09-14	
265584	2021-10-23	These fees for basic banking services are unreasonable. Just not acceptable....
270567	2021-09-02	I'm thrilled with the overall banking services that I have received;
332044	2022-10-24	Pretty fair option for banking;
57183	2021-07-15	No comment...
348490	2021-09-26	None
367604	2021-03-08	
294023	2022-03-07	The customer service provided by this bank is very helpful. In general a good option for banking
20774	2022-05-27	
134343	2021-09-12	Bank supports my local football team.
108090	2021-01-14	I find the bank's online website to be great
358771	2022-05-01	no...
47003	2021-01-22	You need to contribute more to our locality. I have not been happy with this bank's service at all
160037	2021-09-21	I find the banks website to be very user-friendly. Overall, its a reasonably good option for banking.
295384	2021-04-01	
69559	2021-06-08	This bank has good options for mortgage and savings rates * Bank's mobile app offered by the bank is secure and easy to use * Bank is decent overall.
221019	2022-11-26	Your bank should be more proactive in addressing the needs of the community and look at other banks now.
284168	2021-07-31	No comment...
291496	2021-10-30	i prefer not to comment on thois
117483	2022-11-05	The bank provides an exceptional range of financial services
17046	2022-07-28	Friendly customer service provided. The protection of customer data is a crucial aspect for the bank.
85321	2021-07-07	your bank needs to take data privacy more seriously. i don't feel like this bank values my business
96046	2022-11-07	Online banking is really good. Overall, its o reasonably got option for banking. ...
351713	2021-07-16	Good choice of mortgage products.
240566	2022-07-30	Bank is not doind enough to support locoal organizaions. I think i ' m going to switch to a competitor.
16263	2021-05-20	Mobile banking app requires improvement. just not acceptable..
345317	2021-02-10	I appreciate the nice customer service provided by this banck. Overall, I ' m resonably satisfied.
318318	2021-12-19	There is a vast network of ATMs offered by this bank. In general I'm fairly content with my bank...
328232	2022-06-13	This bank offerts good mortgage and savings rate options.
45084	2021-01-20	The service provided by this bant is very dissapointed. Just unacceptable really.
52101	2022-03-25	IN general a good option for banking
317606	2021-09-04	I find the banks services to be quite impressive. I guess everything is pretty decent overall
77290	2021-06-03	
315573	2021-05-23	Exorbitant fees on my account. O believe your bank can do better in terms of customer satisfaction. j ' m considering switching pank due to the consistently poor service..
178165	2021-03-03	The bank offers a secure and user - frendly mobile app. Overal, Im happy enough.
172305	2022-11-21	The band offers some good savings rates. Customer service is one of tle strongest aspects of this bank. One of the better pank out there.
276476	2021-04-19	
284059	2022-09-01	Fees are eating into my savings. Things really need to be improved here...
135393	2021-09-24	my community is lucky to have a bank that does such excellent charity work
120750	2022-01-31	customer service is unsupportive. the bank should improve its online banking portal. my dissatisfaction with the bank is so great that i would not recommend..
371638	2022-10-09	i really appreciate tge bank ' s mobile app. mw bank hac exceeded my expectations, and i ' m very satisfied overall
189161	2021-07-23	compared to other banks, this banks fees are competitive. i suppose everything is good overall
103010	2021-08-27	Stop increasing your mortgage rates!. Bank is not doing enough to support local organizations. I expected better service from this bank and have been disappointed.
332937	2022-10-03	Thia bank carges reasonable fees fou its services. On the whole, I ' m reasonably pleased with my bank
25406	2021-07-24	Bank's mortgage products are quite restricted. Thoroughly disappointed + annoyed with the service provided
74511	2021-12-13	Your bank needs to step up and improve its services
153089	2022-01-14	bank's branches are in very inconvenient locations. might just close my account now...
170110	2021-12-08	This bank offers good mortgage and savings rate options. Overall, pretty happy with my bank.
307650	2022-04-14	I'm thoroughly pleased with the banking services, and I'm a happy customer overall
134289	2021-03-11	My account's charges are not too expensive
250546	2021-02-15	Your poor service makes me think about switching banks.
383851	2021-04-18	
116985	2022-08-19	the mortgage rates are quite reasonable at this bank. the bank's online platform is really impressive
162287	2021-09-17	Good secure mobile phone app provided by this bank. I'm pretty content with the bank's service
230683	2022-09-07	No comments to add here
129850	2022-07-08	The savings rates offered by this bank are quite competitive.
380854	2021-08-06	bank should demonstrate a stronger commitment to social responsibility. the bank's mortgage rates are unreasonably high. my experience with this bank's service has been so negative that i wouldn't suggest it to anyone....
239457	2022-07-07	Charges for my account aren ' t too bad. Overall, thiengs are ood but there ' s romm for improvement
378064	2022-09-26	The bank provides some good savings rates. Fairly satisfied overall.
67172	2021-05-28	
150503	2022-04-26	no
291099	2022-10-24	Bank should demonstrate a stronger commitment to social responsibility; My experience with this banks service has been so negative that I wouldnt suggest it to anyone;
28525	2022-08-03	
352983	2021-03-03	Just not acceptable.
302181	2021-01-19	Your bank's services are limited in scope. Services really need to be improved at this bank
252853	2021-04-08	More financial products are needed for people like me. Disappointed with the service provided by this bank...
4969	2022-06-05	The bank's web experience is disappointing. The bank's customer service is quite discourteous. Might just close my account now.
362313	2022-05-18	
35977	2021-01-30	Nothing to coment.
189773	2022-12-21	Nothing else
184867	2021-09-02	Bank heeds to do more for the community. Just not accptable.
130306	2021-04-19	---Reasonably happy overall---
163690	2022-10-05	Service provided to your customers in consistently dissapointing. I expected a higher level of service from this's bank and have been let down
191653	2022-10-17	Thoroughly disappointed + annoyed with the service provided.
105611	2021-09-25	Customer service from this bank is really bad. I am extremely dissatisfied with the service provided by your bank
231214	2021-03-13	( no coment ). ..
170919	2021-08-28	The level of customer service provided by this bank is top-notch. Bank branch locations are pretty accessible. Generally speaking, things are pretty good but could improve.
31802	2022-02-21	Very limited mortgage products.
50359	2022-05-09	Your bank should give back to the local community. Really not happy with you!...
346284	2021-09-02	Bank really should contribute more to our community. Im not shure ill stay with thous bank much longer.
176576	2022-06-13	oneline banking is really good; trere ' s room for improvement at this bank; ...
221202	2022-02-27	Very tew ATMs for this plank. Low quality customer service. I ' ve been thoroughly disappointed with the level of service provided by this plank
264483	2022-10-19	Your mortgage rates are higher than other banks. This is unacceptable!
2007	2022-10-28	
341440	2021-07-01	
389247	2022-07-29	Thinking of closing my account....
194609	2022-09-19	
89067	2022-09-11	These fees for basic banking services are unreasonable * I urge you to put in more effort to improve your banking services
248463	2022-06-07	---Can you please lower your monthly fees?.---
9596	2022-06-20	Need to expand your range of financial products. Might just close my account now
230221	2022-05-21	bank branches are hard to find,
347128	2021-06-02	customers service is ruge! . Mortage rates are too high. This bank ' s service is really unnaceptable!
86732	2022-12-12	
229766	2022-07-05	This bank's monthly fees are affordable. One of the better banks out there
218230	2021-02-07	The plank takes data privacy seriously. Thanks for yuo service
335780	2022-08-14	No comment
275947	2022-08-05	Really poor service from you!
285029	2022-04-25	
149760	2021-04-27	
98238	2021-03-29	Banking fees are manageable. This bank is decent enough overall.
369107	2022-10-18	No comment
99100	2021-05-27	The customer service is not good * Really poor service overall considering switching bank
293433	2021-09-21	The mortgage rates are too much of a burden. Seriously considerin switching to a rival bank
300230	2021-03-24	Fed up with the bank's poor customer service. What I experienced is just not acceptable
106405	2021-12-14	
70109	2022-10-22	Finding bank branches is quite difficult. Im not happy witho the service I receved and wouldnt suggest it's. to anyone else.
350121	2021-10-20	The customer service experience is disappointing. Phone app is difficult to use. Things really need to be improved here.
87693	2021-05-19	
109101	2022-05-22	Id like to see you contribute more trto fore community. Mobile app is really poor. This pank service is really unacceptable! ...
211597	2022-09-04	Dont like the mobile application. The banks customer service is quite discourteous. I expected a better level of service from my bank and feel let down.
59899	2021-07-12	The environment should be I higher priority for your bank. Really poor service fre you!.
306677	2021-11-27	Stop putting up your mortgage rates!. I don't feel like this bank values my business
327347	2022-10-13	
348296	2021-08-13	The bank provides an exceptional range of financial services. In general, this bank is acceptable.
320964	2021-04-06	I prefer not to comment on this
266929	2022-06-14	Banks customer service i uncooperative. Im thoroughly disappointed and frustrated wity the service provided.
269646	2021-06-16	no comments....
249013	2022-05-20	I ' m proud to bed a customers of a bank waht invests in the local economy. Pretty satisfied with my bank
274983	2021-03-25	The customer service is not helpful.
34337	2022-08-16	Really not satisfied
51351	2021-01-14	I don't understand why I'm being charged so many fees. Not many bank branches around here
365683	2022-05-21	Bank needs to be mor involver in community events. Not happy. Would not recommend to a friend.
163058	2021-01-05	
304521	2022-10-16	Banks mortgage offerings hare very limited
81961	2022-11-26	not applicable
184914	2021-10-06	Your bank should be more considerate of the environment.
85213	2021-07-18	Overall, I ' m happy with the bant ' S service.
173559	2022-11-10	Great to see that my bank supports local sports teams
345115	2022-07-25	
343367	2022-02-27	Pretty satisfied with my bank.
371603	2021-10-09	Very limited mortagage products
128197	2022-11-26	The service to customers is disrespectful
70310	2021-09-19	Privacy is taken seriously. Many ATMs for this bank. In general, this bank is acceptable.
241263	2022-06-28	Why are your fees so high?. Very few branches for this bank. Would not recommend to a friend.
351507	2021-05-09	No comment...
337864	2021-02-27	Don ' at like your pank ' s phone application.
297216	2022-09-27	No comment
52844	2021-12-06	Banks focus on online banking security is reassuring. In general, this bank is acceptable.
246129	2022-09-16	Stop increasing your mortgage rates! . Really poor overall. Thank i ' ll swich bank soon.
127551	2021-06-02	I like that my bank is committed to making a difference in the world. Thanks
336919	2021-12-16	Community involvement is an opportunity for the band to make a difference. This banke is not up to scratch
170886	2021-08-06	The bank needs to be more careful with customer data. Im seriously considering switching to another bank
115477	2021-02-11	I am really disappointed with the customer service. I am disappointed with the service that this bank provides and I am considering moving my business elsewhere.
331396	2022-02-08	
24295	2021-06-13	The fees for using this bank are too much....
206172	2021-08-24	Tsis bank is realy committed to giving back to the community. Good secure mobile phone apples provided by this bank. Bank is doing fine overall.
293056	2021-11-17	It's time for your bank to make meaningful changes and contribute to a greener future. I'm seriously considering taking my business elsewhere....
100987	2021-11-01	
293487	2021-11-30	im happy with the fees and charges for my account. everything is pretty good
283284	2021-07-18	More financial products need to be added to the bank's range. Seriously considerin switching to a rival bank
276088	2021-12-15	No comment
187369	2022-09-05	My dissatisfaction with the bank is so great that I would not recommend
334485	2021-01-05	No comment
257198	2022-05-26	Actually worried about how you handle my data. I dont understand why Im being charged so many fees. My dissatisfaction with the bank is so great that I would not recommend.
305984	2022-02-06	Not good nough at all!
388574	2021-11-23	Bank has very few services that meet my requirements
86361	2022-06-22	Your bank should give back to the local community. Not good enough at all!
296678	2022-07-10	
202564	2021-04-16	The banks customer service 1s unsatisfactory. I dont feel lek this bank values my business
385550	2022-10-26	The bank's online banking portal is top-notch.
247348	2021-06-30	Just not acceptabel
165346	2021-05-24	Bank branches are really difficult to find
262964	2022-10-08	
114739	2022-10-29	
213581	2022-06-05	
333540	2022-11-17	Tenkes
317020	2022-09-14	The savings rates provided by the bank are good and beneficial for customers
11374	2021-09-22	The bank's mortgage rates are fair compared to other banks. Things are pretty ok but could improve.
96749	2021-08-16	The bank places great emphasis on protecteting customer data.
23518	2022-03-14	Bank needs to take a more active role in the local area. This bank's service is really unacceptable!!....
349782	2022-05-17	the fees for opening a new account are too much. services really need to be improved at this bank.
25180	2022-11-28	Actually worried about how you handle my data * Your bank needs to focus on providing better customer support * Really not happy with you!!
349241	2021-06-18	I appreciate that my bank is dedicated to sustainability and reducing its carbon footprint. Lots of ATMs for this bank
134191	2022-03-08	no
210798	2021-02-04	The bank offers excellent services tailored to people like me. I'm satisfied enough with my bank.
275845	2021-06-24	Finding bank branches is quite difficult. Really poor service overall, considering switching bank
197971	2022-05-10	Limited services are available fpr my specific needs
248232	2021-08-15	This bank's customer service is extremely poor. I dislike the bank's online website. Really not satisfied
346748	2021-06-25	Actually worried about how you handle my data. I ' me considering switching pank due to the consistently poor serve
125441	2021-04-13	Bank offers only as few services for my heeds; Not happy; Would not recommend to a freinds. ..
114192	2021-03-07	I'm seriously considering switching to another bank.
328921	2021-10-20	I'm satisfied with the service provided
114741	2021-07-23	The mobile app experience is disappointing. I expected better service from this bank and have been disappointed.
333424	2021-02-24	Seriously considerin switching to a rival bank.
217600	2022-05-19	Savings interest rates provided by this bank are impressive. The fees charged are reasonable. By and large, Im quite satisfied with my bank
378541	2022-05-13	The bank takes data privacy seriously. I'm pretty happy with the bank's service...
79744	2021-03-14	Bank has a limited range of services. The banks overall poor performance has made me decide to switch soon
62902	2022-11-03	Mobile app is really poor. Disappointed with the service provided by this bank..
202324	2022-03-11	Really poor service overall, considering switching bank
133331	2022-01-26	Poor savings interest rates.
341455	2022-04-21	Mobile app needs to be more secure | The bank could make a bigger impact in the community
149125	2021-08-05	Happy enough with my bank.
161985	2022-01-23	nothing to say...
242992	2021-03-02	Need to expand your range of finacial products. The service provided to costumer's is not useful.
310520	2021-09-16	Im considering switching banks due to the consistently poor service
272628	2022-01-16	Mortage rates are competitive. On the whole, I'm reasonably pleased with my bank
237495	2021-11-03	I am satisfied with the fees and charges for my account.
245283	2022-08-17	
213008	2022-07-19	I'm grateful that my bank supports both our schools and community center. Overall, I'm extremely happy with the service provided by my bank
332961	2022-04-11	
20525	2021-03-10	
279583	2022-03-06	Good secure mobile phone app provided by this bank.
23278	2021-11-19	
189433	2022-04-26	Banks phone apples is really great. Overall, Im happy with the pank service.
246772	2022-02-02	Phone app is difficult to use
11724	2021-01-05	
195777	2021-08-20	The customer service is unpleasant and not good enough at all!
4053	2022-03-28	The savings interest rates offered by this bank are pretty good. Generally speaking, things are pretty good but could improve
77025	2021-06-03	
4071	2021-10-26	The salvings rates offered bt the bank are among the best in the market. On the whole, I ' m reasonably pleased with may bank.
186921	2022-04-10	The bank provides an extensive ATM network. Th bank and his staffes have been outstanding, and I am thoroughly impressed.
137816	2022-07-02	The bank's mobile app makes banking on-the-go a breeze.
356457	2022-03-27	You needs to take data privacy more seriously. Might just close my account now
70062	2021-09-04	Your banks services are limited in scope...
66777	2022-09-04	Seriously considerin switching to a rival bank.
364552	2022-05-29	Thanks
225701	2021-01-10	Your bank should give priority to environmental concerns. I am not satisfied with the service I received and would not recommend it to anyone.
27163	2021-02-01	ok fees, there's room for improvement at this bank,
140423	2021-12-15	Savings rates are unacceptably low. Lack of services for my special needs. I think I will switch to a competitor.
366631	2022-08-17	
135071	2022-06-19	The banking fees are unaffordable * Banks financial products need to be more diverse * The quality of customer service from your bank has been lacking * Im really tempted to switch to one of your competitors..
26253	2022-07-30	Everything is pretty good...
291664	2021-11-20	branch locations not at all convenient. i'm not happy with the service i received and wouldn't suggest it to anyone else.
205303	2021-03-09	No comment
15153	2021-02-14	Not sure I [[turst this pank with my data. Your banks services are limited in scope. They banks overall poor performance has made me decide to switch soon. ..
288566	2022-05-13	This bank has an impressive seletion of mortgade options. Overall I ' m happy enough. ..
386377	2021-10-24	My community is lucky to have a bank that does such excellent charity work * Reasonably happy overall.
365965	2022-05-13	Bank has a limites range of services that cater trto me. Your mobile app doesn ' t work. I ' and been disappointed with the service provided..
85125	2022-03-21	The bank's savings interest rates are extremely low. I believe your bank can do better in terms of customer satisfaction. Really not happy with you!
289083	2022-03-05	The online banking experience is unsatisfactory. Seriously considerin switching to a rival bank
286461	2022-07-11	This bank's fees are not transparent, if you look at other banks now.
362840	2022-07-06	The phone app provided by the bank is really helpful. I guess everything is pretty decent overall.
379960	2022-02-14	The level of customer service provided by this bank is top-notch * Online banking is really good * It's very good, and I would definitely recommend it to a friend...
367559	2021-11-06	I believe the bank has the potential to make a positive impact on the community, if only it tried a bit more. I don't feel like this bank values my business
280756	2022-10-01	
207743	2021-11-02	
300507	2021-12-22	
385634	2022-09-12	Bank's mortgage offerings are very limited. This bank's service is really unacceptable!.
11012	2022-11-17	
193269	2021-09-27	Overall, I would say things are good.
125073	2021-12-12	Really incovenient to deal with this bank. Lack of community engagement from the bank is disappointing. I'm seriously considering switching to another bank
318701	2021-02-26	This bank offers a good and secure mobile phone app. I assume that everything is good overall.
173416	2022-05-30	Seriously considerin switching toa a rival bank
108568	2022-12-12	---The mortgage rates are too much of a burden. Might just close my account now---
310819	2022-09-18	No comment
76761	2021-07-12	Mobile app experience coulb be better. What I experienced ys just not acceptable.
320632	2022-03-28	Bank's mortgage offerings are very limited. Really not happy with you!.
41916	2022-09-04	Overall, I ' m happpy enough.
150048	2022-07-23	i really appreciate the bank's mobile app. fairly good choice for banking
123768	2022-12-16	Not many branches in this area. I expected better service from this bank and was disappointed.
320967	2021-10-06	disappointed with the service provided by this bank
115800	2022-04-29	bank has a limited range of services that cater to me. this banks performance is unacceptable
135765	2022-02-25	what i experienced is just not acceptable
44578	2021-02-01	More financial products are needed for people like me
369267	2022-10-04	Overall youre doig a decent job. ..
105267	2022-04-29	I have always had a great experience with the banks customer service. Everything is pretty good...
202966	2021-03-11	
65218	2022-10-28	Not happy with fees. Really poor service from you!.
