customer_id	date	customer_gender	customer_age	customer_location	customer_type	has_cc	has_mortgage	convenience	customer_service	online_banking	interest_rates	fees_charges	community_involvement	products_services	privacy_security	reputation	satisfied
274682	2022-07-31	Male	21.0	Leinster	Personal	True	True	2.0	2.0	2.0	2.0	1.0	4.0	4.0		1.0	False
91277	2021-02-03	Male	53.0	Leinster	Business	True	False	1.0	3.0	5.0		4.0	4.0	4.0	4.0	1.0	True
104584	2022-09-18	Female	45.0	Munster	Business	False	False	4.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0	2.0	False
113253	2021-12-05	Female	69.0	Leinster	Personal	False	False	5.0	1.0	5.0	1.0	1.0	2.0	4.0	2.0	2.0	True
357033	2022-11-10	Female	69.0	Leinster	Personal	False	False	4.0	1.0	2.0	1.0	4.0	3.0	3.0	5.0	4.0	True
43428	2021-04-06	Female	22.0	Munster	Personal	True	True	1.0	4.0	1.0	3.0	4.0	4.0	5.0	5.0	2.0	False
38749	2022-03-25	m	48.0	Munster	Business	True	False	5.0	5.0	4.0	5.0	3.0	3.0	3.0	3.0		True
124271	2021-09-23	Not specified	71.0	Ulster	Personal	True	True	2.0	2.0	1.0	4.0	4.0	4.0	4.0	4.0	2.0	False
332487	2021-07-04	Female	43.0	Munster	Personal	True	False	5.0	4.0	4.0	5.0	1.0	4.0	4.0	2.0	4.0	True
5388	2021-08-14	Male	76.0	Leinster	Personal	False	True	3.0	4.0	4.0	2.0	5.0	5.0	5.0	5.0	5.0	False
92290	2021-10-04	Female		Munster	Business	True	False	4.0	4.0	4.0	1.0	1.0	3.0	4.0	5.0	2.0	False
20871	2021-06-20	f	49.0	Munster	Business	False	False	2.0	2.0	4.0	4.0	5.0	5.0	1.0	5.0		True
1589	2021-06-22	Female	58.0	Leinster	Business	True	False	1.0	1.0	5.0		5.0	1.0	5.0		4.0	True
381599	2022-01-30	Female	53.0	Connacht	Business	True	False	3.0	1.0	5.0	4.0	5.0	5.0	5.0		3.0	True
39713	2021-03-30	Male	69.0	Munster	Personal	True	True	2.0	2.0	2.0	3.0	1.0	3.0	3.0	1.0	4.0	False
18400	2021-07-25		32.0	Leinster	Business	True	True	2.0	2.0	2.0	2.0	3.0	4.0	4.0	2.0	3.0	False
61462	2021-08-09	Female	45.0	Munster	Business	True	False	2.0	3.0	3.0	3.0	2.0	2.0	2.0		3.0	False
204421	2022-06-21	Not specified	58.0	Leinster	Personal	True	True	2.0	4.0	1.0	4.0	4.0	3.0	1.0	3.0		False
22368	2021-11-30	Female	56.0	Leinster	Personal	True	False	1.0	1.0	5.0	4.0	5.0	5.0	5.0	5.0		True
336346	2022-04-13	Female	31.0	Connacht	Personal	True	True	1.0	1.0	4.0	2.0	4.0	3.0	3.0	3.0	4.0	False
59468	2021-12-08	Female	49.0		Business	True	False	5.0	5.0	5.0	1.0	3.0	1.0	4.0	1.0		True
371929	2021-11-27	f	28.0	Leinster	Personal	True	False	5.0	5.0	2.0	4.0	4.0	4.0	5.0	5.0		True
60947	2022-07-16	Male		Connacht	Personal	True	False	2.0	2.0	3.0	3.0	2.0		4.0	4.0		False
141815	2021-01-29	Female	71.0	Ulster	Personal	False	True	1.0	1.0	3.0	1.0	2.0	3.0	2.0	2.0	4.0	False
364825	2022-10-26	Female	62.0	Ulster	Business	False	False	1.0	1.0	5.0			4.0	3.0	4.0		True
57472	2021-10-01	Male	48.0	Ulster	Business-Plus	False	True	2.0	1.0	5.0	4.0	1.0	1.0	1.0	1.0	4.0	False
34504	2022-06-06	f	32.0		Business	True	False	2.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	2.0	False
129972	2022-08-15	Female	48.0	Connacht	Personal	True	False	4.0	1.0	4.0	4.0	4.0	3.0	4.0	3.0	4.0	False
118172	2021-02-18	Female	28.0	Munster	Business	True	False	2.0	2.0	5.0	5.0	5.0	3.0	4.0	5.0	5.0	True
250677	2021-05-31	Not specified	67.0	Munster	Personal	False	False	1.0	4.0	3.0	3.0	4.0	4.0	3.0	4.0	2.0	False
193840	2021-05-12	Female	51.0	Leinster	Business	True	False	3.0	1.0	4.0		3.0	3.0	3.0	3.0	2.0	False
99132	2021-10-15		50.0	Munster	Business	True	False	1.0	3.0	4.0	5.0		5.0	1.0	5.0	3.0	True
357213	2021-01-12	Female	47.0		Personal	False	True	2.0	3.0	3.0				4.0	5.0	5.0	False
104322	2021-05-17	Male		Leinster	Business	False	False	1.0	1.0	3.0	4.0	4.0	5.0	5.0		3.0	True
166123	2021-08-31	Male	52.0	Leinster	Personal	True	True	1.0	1.0	4.0	2.0	2.0	3.0	2.0	2.0	3.0	False
12292	2022-03-15		75.0	Leinster	Personal	True	True	1.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	False
59483	2021-11-15	f		Leinster	Business	True	False	4.0	3.0	3.0	4.0	4.0	1.0	5.0	4.0	4.0	True
31703	2022-06-01	Male	45.0	Leinster	Personal	False	False	3.0	5.0	4.0	4.0	4.0	5.0	1.0	2.0	3.0	True
109190	2021-04-07	Male	39.0	Connacht	Personal	True	False	3.0	3.0	3.0	3.0	3.0	1.0	4.0	3.0	3.0	False
224536	2022-08-31		51.0	Leinster	Business	True	False	3.0	3.0	5.0	4.0	5.0	5.0	5.0	5.0	3.0	True
177265	2021-07-02	Male	67.0	Munster	Personal	True	False	1.0	1.0	1.0	4.0	4.0	2.0	4.0	1.0	1.0	False
109490	2022-08-07	Female	38.0	Leinster	Personal	True	True	4.0	2.0	2.0	1.0	2.0	1.0	3.0	1.0	2.0	False
103731	2021-10-06	Female	18.0	Leinster	Business-Plus	True	False	4.0	1.0	3.0	1.0	4.0	3.0	3.0	4.0	4.0	False
254439	2021-10-24	f	51.0	Leinster	Business	True	False	1.0	1.0	4.0	5.0	5.0	5.0	5.0	5.0	3.0	True
345664	2022-12-15	Female		Leinster	Business	True	False	2.0	2.0	4.0	4.0	2.0	2.0	4.0	1.0	3.0	False
269762	2022-06-20	Female	48.0		Business	False	False	2.0	2.0	5.0	4.0	5.0	5.0	5.0	5.0	3.0	True
48921	2022-10-25	Male	39.0	Leinster	Personal	True	False	4.0	5.0	4.0	4.0	4.0		3.0	4.0	4.0	False
199099	2021-11-04	Male	33.0	Leinster	Business	True	False	3.0	3.0		3.0	3.0	3.0	5.0		3.0	True
33827	2021-02-03	Male	59.0	Leinster	Personal	True	True	1.0	1.0	2.0	2.0	1.0	4.0	1.0	2.0	1.0	False
140354	2021-05-25	Male		Leinster	Business	True	False	1.0	1.0	4.0	4.0	4.0		1.0	4.0	2.0	True
205315	2021-08-19	m		Munster	Personal	True	True	4.0	4.0	4.0	1.0	4.0	4.0	4.0			True
65299	2021-10-31	Female	51.0	Munster	Personal	True	True		1.0	4.0	3.0	4.0	4.0	4.0	4.0	3.0	False
161991	2021-05-27	Female	59.0	Leinster	Business	True	False	4.0	2.0	4.0	4.0	5.0	5.0	3.0	5.0	3.0	True
22138	2021-04-03	Male	59.0	Leinster	Business-Plus	True	False	2.0	3.0	4.0	1.0	2.0	3.0	4.0	3.0	4.0	False
196995	2021-06-17	Male	54.0	Connacht	Business	False	True	1.0	1.0	2.0	3.0	1.0	2.0	3.0	3.0	4.0	False
18428	2022-05-07	Female	45.0	Munster	Personal	True	False	3.0	3.0	3.0	3.0	4.0	2.0	2.0	3.0	4.0	False
341001	2021-11-14	m	33.0	Munster	Business	True	False	1.0	1.0	1.0	2.0	2.0	2.0	3.0	4.0	2.0	False
128871	2021-08-26		66.0	Leinster	Business	True	False	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	False
12920	2021-05-12	Male	31.0	Munster	Personal	True	True		4.0	3.0	2.0	1.0	1.0	4.0	5.0	1.0	False
381573	2022-03-08	Male	24.0	Munster	Personal	True	True	4.0	2.0	1.0	4.0	1.0	5.0	2.0	2.0	1.0	False
164595	2022-04-01	Not specified	31.0	Leinster	Business	True	True	1.0	1.0	1.0	4.0	2.0	4.0	5.0	4.0	2.0	False
11853	2022-07-03	Female	33.0	Connacht	Personal	True	True	1.0	1.0	1.0	1.0	3.0	4.0	3.0	5.0	3.0	False
316349	2022-05-01	Male	49.0	Munster	Business	True	False	1.0	2.0	4.0	2.0	5.0	5.0	5.0	4.0	1.0	True
343624	2022-02-11	Male		Munster	Personal	True	False	4.0	4.0	3.0	5.0	4.0	5.0	5.0	5.0	5.0	True
128037	2022-02-13		73.0	Leinster	Personal	True	True	2.0	4.0	2.0	4.0	4.0	1.0	4.0	4.0	4.0	False
149389	2021-04-08	Female	57.0	Munster	Business	True	False	1.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0	3.0	True
113136	2022-09-03	f	63.0	Ulster	Business	True	False	1.0	1.0	1.0	1.0	4.0	4.0	4.0	1.0		True
368992	2022-02-09	Male	52.0	Leinster	Business	False	False	4.0	4.0	3.0	2.0	4.0	2.0	4.0	1.0	4.0	True
39599	2022-09-09		51.0	Leinster	Personal	True	False	3.0	1.0	1.0	4.0	4.0	3.0	2.0	2.0		False
360457	2021-01-30	Not specified	57.0	Ulster	Business	True	False	5.0	5.0	5.0	5.0	2.0	4.0	4.0	3.0	5.0	True
125468	2021-09-03	Not specified	66.0	Munster	Personal	False	True	3.0	2.0	2.0	3.0	1.0	1.0	1.0	1.0	4.0	False
336351	2022-03-07	Male	63.0	Leinster	Business	True	False	3.0	2.0	4.0	5.0	4.0	4.0	4.0	3.0	3.0	True
56974	2021-08-31	Female	32.0	Connacht	Personal	True	True	2.0	2.0	4.0	3.0	1.0	5.0	3.0	3.0	4.0	False
268443	2021-04-03		30.0	Connacht	Personal	False	True	2.0	2.0	2.0	3.0	4.0	4.0	4.0	1.0		False
291104	2021-09-13	Female	53.0		Business	True	False	5.0	5.0	5.0	5.0	5.0	3.0	4.0	5.0	5.0	True
289718	2021-02-06	Not specified	61.0	Leinster	Personal	True	True		3.0	3.0	2.0	1.0	4.0	4.0	4.0	1.0	False
26811	2021-05-10	Male		Connacht	Business	True	False	2.0	2.0	4.0	5.0	4.0	4.0	4.0	4.0	4.0	True
15136	2021-06-25	Male	63.0		Business-Plus	True	True	4.0	1.0	2.0	1.0	2.0	2.0	2.0	4.0	1.0	False
88314	2022-06-18	Male	24.0	Connacht	Personal	True	False	1.0	1.0	1.0	4.0	2.0	3.0	4.0	3.0	2.0	False
145524	2022-04-10	Male	55.0		Business	False	False	3.0	3.0	3.0	2.0	3.0	4.0	1.0	1.0	2.0	False
5179	2021-03-29	Male	39.0	Connacht	Business	True	False	3.0	4.0	4.0	3.0	3.0	1.0	4.0	2.0	3.0	True
65163	2021-02-08	Not specified	62.0	Leinster	Business	True	False	4.0	4.0	4.0	4.0	5.0	1.0	5.0	5.0	4.0	True
119031	2022-06-12		46.0	Leinster	Business	True	False	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	True
107609	2022-12-16	Male	38.0	Connacht	Personal	True	True	2.0	2.0	2.0	1.0	1.0		2.0	2.0	2.0	False
384516	2022-08-17	Female	45.0	Connacht	Personal	True	True	5.0	5.0	5.0	3.0	5.0	1.0	4.0	3.0	5.0	True
29554	2021-11-04	Male	69.0	Connacht	Personal	True	True	2.0	2.0	4.0	4.0	5.0	5.0	5.0	5.0	4.0	False
92778	2022-10-08	Female	49.0	Connacht	Business	True	False	3.0	1.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	False
263967	2022-07-25	Female	54.0	Leinster	Personal	True	True	2.0	4.0	1.0		1.0	5.0	3.0	1.0	4.0	False
1147	2021-02-27	Male		Ulster	Business	True	False	3.0	3.0	4.0	4.0	4.0	2.0	5.0		4.0	True
261998	2021-07-06	m		Munster	Personal	True	False		3.0	5.0	4.0	4.0	1.0	5.0	4.0	4.0	True
255770	2022-03-05	Female	49.0	Munster	Business	False	False	4.0	4.0	5.0	3.0	4.0	4.0	5.0		5.0	True
370101	2022-04-24	Male	38.0	Munster	Business-Plus	True	False	2.0	4.0		2.0	5.0	4.0	4.0	3.0		True
57347	2022-11-11	Female	27.0	Leinster	Personal	True	False	2.0	2.0	2.0	2.0	2.0	2.0		4.0		False
345289	2022-01-09	Male	63.0	Ulster	Personal	True	True	1.0	1.0	1.0	4.0		1.0	3.0	2.0	5.0	False
224008	2021-12-21	Male	37.0		Personal	True	False	1.0	3.0	3.0	1.0	1.0	2.0	5.0	4.0	1.0	False
122138	2021-03-05	f		Munster	Personal	False	False	5.0	3.0	5.0	5.0	1.0		4.0	4.0		True
304460	2022-05-14	Female	29.0	Leinster	Personal	True	True	3.0	2.0	2.0	3.0	4.0	3.0	4.0	4.0		False
356052	2021-10-11	Male	38.0	Munster	Business	True	False	1.0	3.0	1.0		2.0	3.0	4.0	5.0	2.0	False
290817	2021-01-19	Male	65.0	Munster	Business	False	False	4.0	3.0	4.0	4.0	4.0	4.0	4.0	2.0	4.0	True
387906	2022-09-02	Male	36.0	Leinster	Personal	True	False	2.0	2.0	2.0	1.0	1.0	2.0	3.0	4.0	1.0	False
264326	2021-03-24	Female	30.0	Munster	Business	True	False	2.0	1.0	2.0		2.0	1.0	2.0	1.0	2.0	False
35238	2021-11-20	Male		Munster	Business	True	True	2.0	2.0	4.0	4.0	1.0	2.0	2.0	2.0	3.0	False
374473	2021-02-01		33.0	Connacht	Personal	True	True	1.0	1.0	1.0	2.0	1.0	4.0	4.0	3.0	1.0	False
379394	2022-06-27	Male	37.0	Leinster	Business	True	False	1.0	4.0	2.0	1.0	1.0	2.0	3.0	3.0	1.0	False
47091	2022-10-26	Male	74.0	Leinster	Personal	False	True	4.0	4.0	1.0	3.0	3.0	3.0	3.0		5.0	False
290519	2022-09-25		43.0	Ulster	Personal	False	False	3.0	2.0	3.0	3.0	3.0	3.0	4.0	4.0		False
143944	2022-02-14	Male	57.0	Connacht	Business	True	False	4.0	5.0	5.0		5.0	5.0			5.0	True
71207	2022-01-23	Male		Munster	Business	False	False	3.0	3.0	5.0	4.0	4.0	4.0	4.0	2.0	5.0	True
239392	2021-08-09		72.0	Munster	Personal	False	True	4.0	3.0	3.0	1.0	2.0	5.0	2.0	3.0	2.0	True
161867	2022-05-16	Female	64.0	Munster	Personal	True	False	1.0	3.0	4.0	1.0	1.0	4.0	1.0	1.0	4.0	False
206337	2022-11-07	m	67.0	Leinster	Business	True	False	4.0	2.0	4.0	5.0	4.0	4.0	5.0	3.0	5.0	True
147679	2022-08-16		59.0	Leinster	Personal	True	False	2.0	5.0	2.0	2.0	2.0	2.0	2.0	3.0	2.0	False
162553	2022-05-01	Female	66.0	Connacht	Personal	True	False		4.0	2.0	2.0	3.0	3.0	3.0		2.0	False
230209	2022-06-16	Male	31.0	Leinster	Business	True	False	3.0	3.0	4.0	4.0	4.0	3.0	5.0	5.0	4.0	True
56302	2022-07-18	Male	19.0	Leinster	Personal	True	True	2.0	2.0	2.0	3.0	4.0	2.0	4.0	2.0	4.0	False
110794	2022-05-21	Male	31.0	Leinster	Business	True	False	4.0	2.0	4.0	3.0	4.0	3.0	5.0	5.0	4.0	True
361749	2022-01-24	Female	64.0	Leinster	Business	True	False	4.0	4.0	5.0	5.0	2.0	2.0	2.0		2.0	True
349344	2021-11-28	Female	42.0	Ulster	Business	True	False	5.0	5.0	1.0	5.0	1.0	4.0	4.0	2.0	4.0	True
74862	2021-09-04	Not specified	66.0	Leinster	Personal	True	True	2.0	2.0	2.0	1.0	4.0	4.0	4.0	4.0		False
231128	2021-06-21	Female	45.0	Leinster	Personal	True	False	3.0	4.0	3.0	3.0	3.0	3.0	4.0	3.0	3.0	False
272124	2021-01-29	Male	59.0	Ulster	Business	True	False	1.0	1.0	4.0	5.0	4.0	3.0	4.0		5.0	True
365495	2021-11-10	Female	59.0	Leinster	Business	True	False	1.0	1.0	4.0	4.0		5.0	5.0		3.0	True
23776	2022-07-24	Male	36.0	Leinster	Business	False	False	4.0	4.0	4.0	5.0	3.0	3.0	4.0	5.0	5.0	True
210313	2022-01-29	Male	29.0	Ulster	Personal	True	False	1.0	2.0	2.0	3.0	1.0	1.0	4.0	4.0	1.0	False
325022	2022-06-06	Not specified	32.0	Munster	Business	True	False	4.0	4.0	4.0	4.0	4.0	4.0	5.0	4.0	4.0	True
164519	2022-08-27	Not specified			Personal	True	False	4.0	4.0	4.0	5.0	5.0	3.0	5.0	1.0	5.0	False
262748	2021-08-01	Male	72.0	Leinster	Personal	True	True	2.0	5.0	5.0	4.0	2.0	2.0	2.0		1.0	False
369662	2022-10-31	Female	32.0	Leinster	Business	True	False	1.0	5.0	1.0	1.0	1.0	3.0	4.0	3.0	1.0	False
108381	2021-11-28	Female	55.0	Leinster	Personal	True	True	4.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	False
39159	2021-08-19	Male		Leinster	Business	False	False	4.0	5.0	4.0	5.0		1.0	4.0	3.0	5.0	True
223999	2022-07-30	Female	46.0	Leinster	Business	True	False	4.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	4.0	True
44902	2022-08-14	Female		Leinster	Business	False	False	2.0	4.0	4.0	5.0	5.0	5.0	5.0	4.0	3.0	True
298412	2021-08-01	Female	41.0	Leinster	Business	True	False	2.0	2.0	1.0	2.0	5.0	5.0	3.0	5.0		True
264677	2021-06-02	Male	50.0	Leinster	Business	True	False	2.0	2.0	3.0	4.0	3.0	4.0	5.0	4.0		True
206054	2021-03-09	Female	66.0	Leinster	Personal	True	True	3.0	4.0	4.0	4.0	1.0	1.0	1.0		4.0	True
74496	2022-08-02	Female	24.0	Munster	Business	True	False	2.0	4.0	1.0	2.0	1.0	1.0	1.0		1.0	False
160205	2021-08-03	f			Business-Plus	True	False	3.0	3.0	2.0	3.0	3.0		4.0	3.0	4.0	False
103628	2021-10-15	Not specified		Munster	Business	False	False	4.0	4.0	2.0	2.0	4.0	4.0	4.0	1.0	5.0	True
3215	2022-04-11	Male	36.0	Ulster	Business	True	False		3.0	3.0	3.0	3.0	3.0	4.0		3.0	True
304840	2022-05-03	Female	59.0		Personal	True	False	1.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0		True
357806	2022-11-29	Male	46.0	Munster	Personal	True	False	3.0	1.0	5.0	5.0	5.0	3.0	5.0	5.0	5.0	True
51645	2022-05-11	Male		Connacht	Business	True	False	4.0	2.0	4.0	4.0	2.0	3.0	5.0	4.0	4.0	False
204707	2021-02-06	Male	21.0	Connacht	Business	False	True	2.0	2.0	2.0	2.0	3.0	1.0	4.0			False
36550	2021-11-06	m	28.0	Leinster	Personal	True	False	2.0	2.0	2.0	2.0	2.0	1.0	4.0	3.0	2.0	False
178457	2022-01-21	Not specified	43.0	Munster	Personal	True	True	1.0	2.0	2.0	2.0	3.0	4.0	2.0	2.0	3.0	False
314436	2021-06-22	Male		Connacht	Business	True	False	3.0	3.0	3.0	1.0	1.0	5.0	5.0		1.0	False
287487	2022-01-30	Male	31.0	Leinster	Business-Plus	True	False	4.0		4.0	4.0	4.0	1.0	4.0	2.0	4.0	True
240773	2022-05-06		57.0	Leinster	Personal	False	True	1.0	1.0	4.0	3.0	2.0	2.0	2.0	2.0	4.0	False
216955	2021-06-23	Female	67.0	Ulster	Business	True	False	3.0	3.0	3.0	4.0	3.0	5.0	5.0	5.0	4.0	True
165362	2021-01-09	Female	32.0	Connacht	Business	True	False	3.0	3.0	3.0	3.0	3.0	2.0	3.0	4.0	3.0	False
333649	2022-02-26	Male			Personal	True	True	2.0	3.0	3.0	3.0	4.0	1.0	1.0	3.0	4.0	False
334812	2022-02-16	Female	53.0	Munster	Personal	True	False	3.0	5.0		3.0	3.0	3.0	3.0	3.0	3.0	False
207380	2021-01-09	Female	66.0	Leinster	Personal	True	True	2.0	2.0	2.0		2.0	2.0	4.0	2.0	4.0	False
218829	2022-10-06	Not specified	34.0	Leinster	Business	True	False	1.0	4.0	1.0	1.0	1.0		4.0	4.0	1.0	False
347515	2021-04-05	Male	63.0	Leinster	Business-Plus	False	True	3.0	4.0		4.0	5.0	5.0		5.0	4.0	False
375493	2022-09-30	Not specified	59.0		Business	True	False	3.0	3.0	5.0	4.0	3.0	3.0	3.0	3.0	5.0	True
260955	2022-08-24	Female			Business	False	False	1.0	2.0	2.0	3.0	1.0	1.0	1.0	4.0	3.0	False
101270	2021-09-23	Female	53.0	Ulster	Personal	True	True	1.0	4.0	4.0	3.0	4.0	4.0	3.0	2.0	2.0	False
334487	2021-01-15	Female	37.0	Leinster	Business	True	True	2.0	4.0	2.0	3.0	3.0	4.0	4.0	4.0	3.0	False
310529	2022-01-30	Male	50.0	Leinster	Business	False	False	5.0	5.0	4.0	2.0	4.0	4.0	4.0	4.0	2.0	True
336800	2021-09-30	Male	65.0	Munster	Personal	True	False	1.0	1.0	1.0	1.0	1.0	4.0	3.0	3.0		False
110157	2022-12-20	m	66.0		Personal	True	False	1.0	1.0	5.0	4.0	5.0	5.0	3.0		3.0	True
31839	2021-07-21	Female		Connacht	Personal	True	True	3.0		3.0	3.0	5.0	5.0	5.0	2.0	5.0	False
257010	2022-06-22	Female	46.0	Connacht	Business	False	False	2.0	1.0	2.0	5.0	5.0	3.0	4.0	4.0		False
263211	2022-09-15	Male		Ulster	Business	True	False	3.0	3.0	3.0	5.0	5.0	5.0	4.0	3.0	5.0	False
158244	2022-08-11		48.0	Leinster	Personal	True	False	1.0	1.0	1.0	5.0	5.0	4.0	1.0	2.0	5.0	False
164989	2021-04-02	Male	37.0	Leinster	Business	True	False	4.0	4.0	4.0	3.0	3.0	5.0	5.0	5.0	3.0	True
322437	2021-11-25	Female	47.0	Ulster	Business	True	False	3.0	2.0	2.0	2.0	2.0	5.0	3.0	3.0	2.0	False
3858	2021-08-01	Female	29.0	Ulster	Personal	True	False	5.0	4.0	5.0	4.0	2.0	5.0	5.0	3.0	4.0	True
13412	2022-08-26	f	37.0	Ulster	Business	False	False	5.0	3.0	1.0	5.0	5.0	4.0	4.0	5.0	3.0	True
3984	2021-04-28	m		Munster	Business	True	False	4.0	1.0	2.0	2.0	2.0	5.0	3.0	4.0	2.0	True
245587	2022-07-20	Male	76.0	Munster	Personal	True	True	3.0	3.0	4.0	2.0	1.0		5.0	1.0		False
178213	2022-12-11	f	74.0	Leinster	Personal	True	True	4.0	2.0	4.0	2.0	4.0	1.0	4.0	4.0	4.0	False
203181	2022-05-01	Female			Personal	True	True	1.0	2.0	5.0	4.0	3.0	3.0	5.0	4.0	3.0	False
41455	2021-07-26		26.0	Munster	Personal	True	True	4.0	4.0	4.0	2.0	3.0	1.0	2.0	1.0	3.0	False
149354	2022-03-16	m	57.0	Munster	Business-Plus	True	False	3.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	False
367635	2022-07-24	m	61.0	Leinster	Business	False	False	1.0	4.0	4.0	4.0	4.0		4.0	4.0	2.0	True
208090	2022-06-26			Leinster	Personal	True	True	3.0	5.0	2.0	3.0	1.0	1.0	1.0	1.0	4.0	True
218206	2021-08-26		60.0	Leinster	Business	True	False	2.0	2.0	3.0	5.0	2.0		5.0	5.0	4.0	True
272306	2022-10-23	Female	67.0		Personal	False	False	5.0	5.0	3.0	4.0	3.0	3.0	3.0		5.0	True
110180	2022-01-29	Female			Business-Plus	True	False	5.0	3.0	3.0	5.0	5.0	2.0		1.0	3.0	True
375891	2022-02-25	Male	82.0	Leinster	Personal	True	False	3.0	3.0	4.0	3.0	2.0	3.0	1.0	3.0	4.0	False
305592	2022-06-23	Female	48.0		Personal	True	True	4.0	4.0	1.0	3.0	1.0		3.0	1.0	1.0	False
16327	2021-10-23	Female	49.0		Business	True	False	3.0	3.0	4.0	4.0	3.0	3.0	3.0	3.0		True
115924	2021-07-05	Male	38.0	Leinster	Personal	True	False	5.0	2.0	5.0	5.0	5.0	5.0	1.0	5.0	2.0	True
232594	2022-08-02	Not specified	33.0	Leinster	Business	True	False	5.0	5.0	4.0	4.0	4.0	2.0	3.0	4.0	4.0	True
386992	2021-08-26	Male	41.0	Leinster	Business	False	False	4.0	4.0	4.0		5.0	1.0	5.0	5.0	3.0	True
293453	2021-03-10	Male		Leinster	Personal	True	True	2.0	4.0	2.0	1.0	2.0	2.0	3.0	3.0	1.0	True
237307	2021-11-25	Male	38.0		Personal	True	True	4.0	1.0	4.0	3.0	2.0	4.0	3.0	4.0	4.0	True
200567	2021-01-15	Female	46.0	Munster	Business	True	False	3.0	4.0	4.0	3.0	2.0		4.0	4.0	3.0	False
303513	2022-01-22	Male	61.0	Ulster	Business	True	False	2.0	2.0	3.0	4.0	4.0	3.0	4.0	4.0	4.0	True
83825	2022-08-16	Not specified		Connacht	Business	True	False	2.0	2.0	2.0	2.0	2.0	5.0	5.0	4.0	2.0	False
124809	2022-05-08		67.0	Leinster	Business	True	False	4.0	4.0	5.0	5.0	4.0	5.0	5.0	5.0	3.0	True
311327	2022-10-30	Female	36.0	Connacht	Personal	True	False	3.0	3.0	3.0	4.0		4.0	3.0	2.0	4.0	False
16094	2021-12-07	Male	49.0	Munster	Business	True	False	1.0	1.0	5.0	3.0			4.0	4.0		True
273931	2021-11-26	Female	64.0	Ulster	Personal	False	False		2.0	4.0	4.0	4.0	4.0	3.0	5.0	4.0	True
26483	2021-08-28	Male	49.0		Personal	True	True	4.0	4.0	2.0	4.0	4.0	4.0	4.0			False
285849	2021-07-19	Male	69.0	Munster	Personal	True	False	4.0	1.0	2.0	3.0	3.0	4.0	4.0	2.0	3.0	True
2787	2021-02-14	Male	42.0	Connacht	Personal	False	False	2.0	3.0	3.0	2.0	2.0	3.0	4.0	3.0	2.0	False
211241	2021-07-14	Male	57.0	Leinster	Business	True	True	2.0	2.0	3.0	2.0	4.0	4.0	4.0		2.0	False
342997	2022-06-07	Female		Leinster	Business	True	False	2.0	4.0	4.0		3.0	3.0	2.0	3.0	3.0	False
241041	2022-01-06	Female	38.0		Personal	True	True	1.0	1.0	1.0	3.0	4.0	3.0	4.0	3.0	4.0	False
238905	2022-09-12	Female	66.0	Leinster	Personal	True	True	2.0	3.0	3.0	2.0	1.0	1.0	1.0		2.0	False
231127	2022-08-05	Male	57.0	Munster	Personal	True	False	2.0	2.0	2.0	4.0	1.0	1.0				False
85528	2022-02-13	Male	50.0	Ulster	Business	False	False	4.0	2.0	1.0	5.0	5.0	5.0	5.0	3.0	5.0	True
116956	2021-01-26	Female	52.0	Munster	Business	True	False	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	True
40761	2021-07-19	Male		Ulster	Personal	True	True	1.0	1.0	3.0	2.0	4.0	3.0	4.0	5.0	4.0	False
207031	2021-12-16	Female		Leinster	Business	True	False	1.0	1.0	4.0	5.0	4.0		5.0	4.0	5.0	True
208044	2021-10-18	Male	36.0	Munster	Personal	True	False	1.0	2.0	2.0	2.0	3.0	1.0	3.0	4.0		False
112300	2022-04-14	f	47.0	Leinster	Business	False	False	1.0	3.0	4.0	4.0	4.0	4.0	2.0	4.0	4.0	True
266388	2021-09-01	Male		Connacht	Business	True	False	1.0	3.0	3.0	3.0	1.0		1.0	1.0	1.0	False
141546	2021-05-28	m	32.0	Munster	Personal	True	True	2.0	2.0	2.0	2.0	3.0	3.0	5.0	4.0	3.0	False
65148	2022-06-25	Male	37.0		Personal	True	True	3.0	3.0	3.0	2.0	3.0	4.0	4.0		3.0	False
73497	2021-08-04	f	51.0	Connacht	Business-Plus	True	False	1.0	1.0	3.0	3.0	1.0	1.0	1.0	1.0	2.0	False
58781	2021-12-04	Female	34.0	Munster	Business	True	True	3.0	1.0	3.0	3.0	4.0	1.0	1.0	2.0		False
49313	2022-06-23	Female		Leinster	Business	True	False	1.0	1.0	3.0	4.0	4.0	4.0	2.0	1.0	4.0	False
122645	2021-01-21	Female	31.0	Munster	Business	True	False	1.0	1.0	1.0	3.0	3.0	1.0	2.0	3.0	1.0	False
